name,wc,n_fights,tier_label,tier_score,best_rank,ever_champion,max_defenses,dual_weight_champ,is_incumbent,win_rate,reach_cm,ko_rate,sig_per_r,sig_acc,str_def,leg_pct,clinch_pct,body_per_r,td_per_r,td_avg_acc,td_def,sub_rate,ctrl_per_r,gnp_per_r,pct_reach,pct_striking_power,pct_striking_volume,pct_striking_accuracy,pct_striking_defense,pct_leg_kicks,pct_clinch,pct_body,pct_td_frequency,pct_td_accuracy,pct_td_defense,pct_submission,pct_control,pct_ground_pound,x,y,z
Matthew Riddle,Welterweight,12,E,12,,False,0.0,False,False,0.7272727272727273,193.04,0.0833,14.3714,0.4241,0.5497,0.2127,0.3042,4.2,1.1143,50.0,0.8929,0.0,141.3714,5.0857,8.37,3.93,5.07,4.04,5.53,7.7,9.43,7.82,9.47,8.05,9.55,3.07,9.8,9.48,1.6836,-1.3197,0.4447
Matthew Semelsberger,Welterweight,11,E,11,,False,0.0,False,False,0.5789473684210527,190.5,0.1818,16.6296,0.4297,0.5414,0.1849,0.0802,2.814814814814815,0.2963,57.0,0.4571,0.0,45.5556,2.0,7.34,6.31,6.43,4.28,5.04,6.8,3.52,5.24,4.75,8.95,2.76,3.07,5.06,6.08,-1.2588,-0.6001,-0.025
Maurice Greene,Heavyweight,8,D,35,13.0,False,0.0,False,False,0.5625,203.2,0.125,13.875,0.4512,0.459,0.3378,0.1126,2.375,0.0,0.0,0.2727,0.25,6.75,0.1875,7.43,4.77,4.72,5.33,2.0,9.66,5.08,4.28,1.29,1.28,1.41,8.82,1.28,1.33,-0.9359,0.1996,-0.4094
Maurice Smith,Heavyweight,7,B+,69,,True,1.0,False,False,0.46153846153846156,,0.1429,8.5625,0.7527,0.6232,0.3066,0.3285,1.625,0.0,50.0,0.25,0.1429,51.4286,1.75,9.41,5.23,1.85,10.0,8.83,9.39,9.6,2.57,1.29,8.05,1.31,7.04,5.66,5.39,0.567,-0.3448,-1.936
Mauricio Rua,Light Heavyweight,24,B,61,4.0,True,0.0,False,False,0.6585365853658537,193.04,0.3333,14.8,0.5154,0.5224,0.2489,0.1464,2.3333333333333335,0.45,48.0,0.4769,0.0,61.5667,2.2833,5.81,8.71,5.32,8.21,4.13,8.66,6.46,4.13,6.24,7.72,3.0,3.07,6.54,6.73,-0.4542,0.0508,-0.3506
Mauricio Ruffy,Lightweight,5,D+,42,9.0,False,0.0,False,False,0.8571428571428571,190.5,0.6,17.3333,0.5843,0.5903,0.1154,0.0321,1.2222222222222223,0.0,0.0,0.8235,0.0,11.3333,2.3333,9.15,9.88,6.83,9.62,7.65,4.05,1.48,1.93,1.29,1.28,8.95,3.07,1.61,6.85,-1.7615,1.9261,-1.6058
Max Griffin,Welterweight,19,E,13,,False,0.0,False,False,0.625,193.04,0.1579,17.3962,0.4728,0.58,0.1388,0.0911,3.3773584905660377,0.4528,40.0,0.6949,0.0,43.3396,0.9811,8.37,5.65,6.88,6.31,7.2,5.03,4.04,6.36,6.25,6.01,6.81,3.07,4.88,3.15,-0.8627,-0.7622,0.1089
Max Holloway,Featherweight,32,A,80,1.0,True,3.0,False,False,0.7714285714285715,175.26,0.3438,33.1622,0.4814,0.5863,0.1089,0.0668,8.0990990990991,0.0721,53.0,0.8144,0.0625,15.7477,1.6937,2.92,8.88,9.94,6.77,7.45,3.72,2.84,9.85,1.97,8.48,8.82,5.45,1.97,5.21,-1.633,1.1121,1.111
Maxim Grishin,Light Heavyweight,5,E,10,,False,0.0,False,False,0.7619047619047619,198.12,0.2,16.2857,0.5266,0.5881,0.3816,0.1053,3.2142857142857144,0.0714,16.0,0.6667,0.0,29.7143,1.2857,7.9,6.75,6.23,8.54,7.52,9.85,4.72,6.06,1.93,1.91,6.2,3.07,3.32,4.05,-0.9371,-0.8286,-0.8303
Maximo Blanco,Featherweight,9,E,11,,False,0.0,False,False,0.6,180.34,0.1111,17.4211,0.4461,0.6473,0.1178,0.1541,2.3157894736842106,0.5789,36.0,0.8,0.0,41.4737,0.2105,5.99,4.47,6.89,5.05,9.41,4.13,6.74,4.1,7.29,5.09,8.62,3.07,4.62,1.36,-0.5721,-0.7504,0.3183
Maycee Barber,Women's Flyweight,13,C,52,4.0,False,0.0,False,False,0.875,165.1,0.3077,19.8438,0.5121,0.5752,0.0976,0.326,3.53125,0.4688,43.0,0.4815,0.0,63.6875,3.9062,3.15,8.44,8.0,8.1,6.92,3.23,9.59,6.65,6.43,6.76,3.06,3.07,6.64,8.92,1.4244,0.7359,-1.5346
Mayra Bueno Silva,Women's Bantamweight,14,C+,56,2.0,False,0.0,False,False,0.6666666666666666,167.64,0.0,16.2286,0.5686,0.5156,0.2042,0.257,5.114285714285714,0.1429,29.0,0.6327,0.2857,36.4,0.8,3.14,2.21,6.17,9.43,3.83,7.44,9.03,8.8,2.75,3.49,5.42,9.09,4.05,2.57,0.0112,0.5169,0.6195
Megan Anderson,Women's Featherweight,6,E,10,,False,0.0,False,False,0.6875,182.88,0.3333,6.375,0.4636,0.3701,0.0196,0.1961,1.875,0.125,25.0,0.5385,0.1667,27.375,1.25,10.0,8.71,1.28,5.95,1.12,1.17,7.91,3.03,2.48,2.81,3.78,7.58,3.07,3.98,0.2155,0.3994,-0.5151
Melissa Gatto,Women's Flyweight,6,E,14,,False,0.0,False,False,0.8181818181818182,175.26,0.5,15.5882,0.4972,0.5436,0.1698,0.0981,4.470588235294118,0.5294,28.0,0.5882,0.0,80.8235,0.8235,8.98,9.67,5.81,7.46,5.14,6.25,4.35,8.11,6.9,3.32,4.56,3.07,7.82,2.63,0.2027,2.2294,-0.0946
Melquizael Costa,Featherweight,10,D,36,12.0,False,0.0,False,False,0.7741935483870968,180.34,0.2,19.25,0.47,0.5036,0.2338,0.0909,5.75,0.4583,38.0,0.5094,0.2,45.0833,1.5833,5.99,6.75,7.77,6.21,3.14,8.22,4.02,9.19,6.33,5.54,3.46,8.21,5.02,4.93,-0.2285,1.0174,0.5811
Melsik Baghdasaryan,Featherweight,5,E,10,,False,0.0,False,False,0.7272727272727273,177.8,0.2,19.6364,0.5745,0.5791,0.2037,0.1389,6.818181818181818,0.0,0.0,0.7143,0.0,11.1818,0.4545,4.38,6.75,7.95,9.51,7.13,7.42,6.22,9.63,1.29,1.28,7.18,3.07,1.6,1.77,-1.1306,-0.1799,-1.6734
Melvin Guillard,Lightweight,22,E,13,,False,0.0,False,False,0.64,180.34,0.3636,11.7895,0.3972,0.6814,0.1295,0.1295,2.3684210526315788,0.3684,63.0,0.6517,0.0,20.3947,2.0526,4.92,8.98,3.42,2.79,9.85,4.69,5.81,4.25,5.58,9.31,5.82,3.07,2.5,6.2,-0.6805,0.5184,-1.3016
Merab Dvalishvili,Bantamweight,17,A,80,1.0,True,3.0,False,False,0.8333333333333334,172.72,0.0588,22.0333,0.4156,0.5403,0.1611,0.149,3.816666666666667,1.9833,35.0,0.76,0.0588,107.4167,4.7333,4.34,3.53,8.82,3.69,4.97,5.91,6.57,7.2,9.98,4.82,8.08,5.38,9.18,9.35,1.2774,-0.9371,3.8463
Michael Bisping,Middleweight,29,B+,70,2.0,True,1.0,False,False,0.7692307692307693,190.5,0.3448,19.8354,0.3767,0.6536,0.1532,0.097,2.4683544303797467,0.3291,43.0,0.6327,0.0,25.1392,1.8228,5.82,8.89,7.99,2.2,9.56,5.67,4.26,4.5,5.09,6.76,5.42,3.07,2.87,5.61,-0.8964,0.2507,0.9475
Michael Chandler,Lightweight,7,C,51,4.0,False,0.0,False,False,0.696969696969697,180.34,0.2857,16.5789,0.5097,0.4016,0.1016,0.019,3.8421052631578947,0.4737,41.0,0.5625,0.0,49.0526,4.0526,4.92,8.17,6.4,8.01,1.23,3.38,1.17,7.27,6.48,6.28,4.15,3.07,5.47,9.01,0.0722,0.0385,-0.8301
Michael Chiesa,Welterweight,22,C,47,5.0,False,0.0,False,False,0.7307692307692307,190.5,0.0,8.5208,0.4066,0.5798,0.0538,0.1589,1.8333333333333333,0.875,47.0,0.6585,0.4091,101.3125,1.9792,7.34,2.21,1.83,3.23,7.19,1.7,6.92,2.98,8.87,7.56,5.95,9.78,8.97,6.01,0.9726,0.6998,-0.2047
Michael Johnson,Lightweight,32,C,47,5.0,False,0.0,False,False,0.5681818181818182,185.42,0.1875,19.358,0.3959,0.5884,0.155,0.0644,6.1234567901234565,0.1728,38.0,0.8113,0.0,21.3457,0.7654,7.74,6.4,7.82,2.74,7.54,5.72,2.71,9.36,3.19,5.54,8.79,3.07,2.58,2.5,-1.2474,-0.4757,-0.0536
Michael McDonald,Bantamweight,9,C+,56,2.0,False,0.0,False,False,0.8095238095238095,177.8,0.2222,11.3684,0.4269,0.572,0.1019,0.088,1.2105263157894737,0.3158,66.0,0.5263,0.2222,22.1053,0.8947,7.28,7.28,3.15,4.16,6.68,3.4,3.9,1.9,5.01,9.5,3.59,8.6,2.62,2.88,-0.6294,1.5081,-0.5629
Michael Morales,Welterweight,7,C+,56,3.0,False,0.0,False,False,1.0,200.66,0.7143,27.3846,0.4993,0.5744,0.1292,0.0618,1.8461538461538463,0.0769,41.0,0.8846,0.0,15.3077,4.6154,9.64,9.97,9.73,7.58,6.89,4.67,2.62,3.0,2.01,6.28,9.49,3.07,1.91,9.33,-1.9396,2.6817,0.3531
Michael Page,Welterweight,5,D+,42,9.0,False,0.0,False,False,0.8888888888888888,200.66,0.0,10.7333,0.5649,0.6169,0.1491,0.0559,2.3333333333333335,0.0,16.0,0.6842,0.0,18.3333,0.2,9.64,2.21,2.79,9.39,8.63,5.54,2.3,4.13,1.29,1.91,6.57,3.07,2.26,1.34,-0.7862,-1.7303,-1.9276
Michael Trizano,Featherweight,7,E,11,,False,0.0,False,False,0.7857142857142857,180.34,0.1429,16.7778,0.5355,0.5061,0.2285,0.1093,4.111111111111111,0.1111,66.0,0.7273,0.0,36.5556,1.1667,5.99,5.23,6.52,8.82,3.29,8.1,4.93,7.68,2.34,9.5,7.48,3.07,4.07,3.79,-0.7365,-0.548,-1.0544
Michal Oleksiejczuk,Light Heavyweight,18,E,13,,False,0.0,False,False,0.7,187.96,0.4444,22.9667,0.5316,0.5997,0.0479,0.0363,6.5,0.2667,43.0,0.5294,0.0,22.9,3.4667,2.79,9.53,9.06,8.7,8.06,1.56,1.57,9.5,4.42,6.76,3.63,3.07,2.7,8.59,-1.3101,0.8339,0.2781
Michel Pereira,Welterweight,15,D,35,13.0,False,0.0,False,False,0.6888888888888889,185.42,0.1333,19.3784,0.5192,0.5141,0.106,0.1144,8.378378378378379,0.3514,52.0,0.7593,0.2,18.8649,0.6757,4.61,4.94,7.85,8.31,3.74,3.61,5.14,9.9,5.36,8.39,8.07,8.21,2.32,2.3,-0.9371,0.3131,0.0784
Michel Prazeres,Lightweight,14,E,16,,False,0.0,False,False,0.8666666666666667,170.18,0.0,11.0,0.4716,0.5755,0.1744,0.1032,1.7027027027027026,1.2162,36.0,0.4783,0.2143,90.7297,1.8108,1.18,2.21,3.0,6.29,6.95,6.41,4.61,2.71,9.64,5.09,3.02,8.49,8.5,5.59,0.7043,-0.3991,0.7952
Michelle Waterson-Gomez,Women's Strawweight,15,D+,44,6.0,False,0.0,False,False,0.5806451612903226,157.48,0.0,16.9565,0.458,0.4798,0.2462,0.1872,4.826086956521739,0.413,33.0,0.7027,0.1333,51.8913,1.913,3.0,2.21,6.62,5.67,2.48,8.59,7.72,8.53,5.95,4.25,6.97,6.76,5.72,5.86,0.2303,-0.181,-0.0118
Michihiro Omigawa,Featherweight,7,E,10,,False,0.0,False,False,0.5483870967741935,172.72,0.0,10.3333,0.4094,0.6172,0.0876,0.1613,1.1428571428571428,0.381,36.0,0.5,0.0,56.5238,1.2857,2.01,2.21,2.6,3.35,8.64,2.79,6.99,1.8,5.68,5.09,3.27,3.07,6.14,4.05,0.7147,-1.4871,-0.1357
Michinori Tanaka,Bantamweight,5,E,10,,False,0.0,False,False,0.7857142857142857,170.18,0.0,9.8667,0.3747,0.5083,0.1824,0.027,1.0666666666666667,0.8,38.0,0.4375,0.0,122.2,3.5333,3.0,2.21,2.39,2.13,3.4,6.69,1.34,1.72,8.49,5.54,2.53,3.07,9.47,8.63,2.3175,-1.8315,-1.2538
Mick Parkin,Heavyweight,5,D,37,12.0,False,0.0,False,False,0.9090909090909091,200.66,0.2,23.0769,0.4992,0.5975,0.3133,0.04,1.7692307692307692,0.3077,46.0,0.75,0.0,46.7692,1.0769,6.55,6.75,9.08,7.57,7.98,9.49,1.72,2.85,4.88,7.38,7.9,3.07,5.21,3.48,-0.9692,-0.7483,1.0092
Mickey Gall,Welterweight,13,E,11,,False,0.0,False,False,0.5,187.96,0.0,14.64,0.4959,0.4959,0.0546,0.112,2.32,0.32,32.0,0.375,0.3846,43.04,1.76,6.0,2.21,5.22,7.4,2.92,1.72,5.05,4.11,5.07,3.96,2.04,9.67,4.84,5.43,0.0255,0.5881,0.494
Miesha Tate,Women's Bantamweight,14,B,61,1.0,True,0.0,False,False,0.6666666666666666,165.1,0.0714,14.0455,0.4602,0.5203,0.0825,0.1667,3.840909090909091,0.4318,30.0,0.587,0.1429,87.1591,2.6136,1.79,3.71,4.81,5.82,4.03,2.62,7.22,7.26,6.08,3.67,4.52,7.04,8.29,7.39,0.5809,-0.0025,1.2303
Miguel Baeza,Welterweight,7,E,11,,False,0.0,False,False,0.7142857142857143,187.96,0.2857,17.375,0.4777,0.4931,0.3525,0.0216,3.9375,0.125,22.0,0.4444,0.1429,10.8125,1.125,6.0,8.17,6.86,6.6,2.85,9.77,1.22,7.42,2.48,2.43,2.63,7.04,1.55,3.67,-1.0435,0.8995,1.2361
Mike Brown,Featherweight,6,E,10,,False,0.0,False,False,0.7428571428571429,177.8,0.0,14.0714,0.5534,0.5344,0.2589,0.3401,2.357142857142857,0.9286,40.0,0.6875,0.0,115.0714,5.0,4.38,2.21,4.83,9.19,4.7,8.86,9.67,4.2,9.09,6.01,6.63,3.07,9.36,9.42,1.8098,-1.5308,-0.5834
Mike Davis,Lightweight,7,E,14,,False,0.0,False,False,0.8,182.88,0.2857,21.9444,0.5448,0.5609,0.0937,0.0759,5.833333333333333,0.8889,44.0,0.5909,0.1429,81.1111,4.1111,6.44,8.17,8.79,9.06,6.1,3.03,3.32,9.23,8.94,6.96,4.63,7.04,7.86,9.07,0.0431,0.8643,0.9113
Mike Easton,Bantamweight,7,D+,44,6.0,False,0.0,False,False,0.6842105263157895,177.8,0.1429,17.55,0.3706,0.6177,0.3134,0.2251,4.85,0.25,22.0,0.6667,0.0,28.3,0.65,7.28,5.23,6.97,2.0,8.66,9.5,8.51,8.55,4.25,2.43,6.2,3.07,3.14,2.23,-0.3569,-0.689,0.0598
Mike Malott,Welterweight,8,D,38,11.0,False,0.0,False,False,0.8571428571428571,185.42,0.375,16.7222,0.5226,0.5714,0.1993,0.0166,3.3333333333333335,0.4444,56.0,0.7273,0.25,39.9444,2.3333,4.61,9.06,6.49,8.41,6.66,7.25,1.13,6.27,6.21,8.87,7.48,8.82,4.49,6.85,-0.7659,2.089,-0.4195
Mike Massenzio,Middleweight,7,E,10,,False,0.0,False,False,0.5909090909090909,185.42,0.0,8.1429,0.4506,0.544,0.0614,0.0965,0.8571428571428571,0.7143,24.0,0.5,0.1429,73.6429,0.2143,2.96,2.21,1.68,5.29,5.17,1.86,4.23,1.4,8.13,2.63,3.27,7.04,7.39,1.37,-0.0573,-0.9948,1.4881
Mike Perry,Welterweight,15,D,33,15.0,False,0.0,False,False,0.6363636363636364,180.34,0.2667,20.0556,0.4744,0.529,0.2105,0.1219,3.138888888888889,0.25,40.0,0.7857,0.0,43.8056,2.0,2.39,7.89,8.09,6.4,4.48,7.63,5.53,5.91,4.25,6.01,8.48,3.07,4.91,6.08,-1.1022,-0.0877,-0.0226
Mike Pierce,Welterweight,14,D+,40,10.0,False,0.0,False,False,0.7083333333333334,180.34,0.2143,11.9459,0.4238,0.6225,0.1765,0.2851,2.2432432432432434,0.8378,42.0,0.6923,0.0714,127.6216,2.8108,2.39,7.13,3.51,4.03,8.8,6.48,9.3,3.94,8.72,6.53,6.73,5.63,9.59,7.73,0.8003,-0.0474,-0.2335
Mike Pyle,Welterweight,19,D,36,12.0,False,0.0,False,False,0.6585365853658537,187.96,0.2632,10.3514,0.4372,0.6075,0.1619,0.1984,1.6756756756756757,0.4324,35.0,0.7308,0.1053,44.8378,2.1892,6.0,7.85,2.62,4.68,8.33,5.95,8.0,2.66,6.1,4.82,7.55,6.23,5.0,6.54,0.5442,0.4684,-0.136
Mike Rodriguez,Light Heavyweight,8,E,10,,False,0.0,False,False,0.6111111111111112,208.28,0.25,19.0588,0.5445,0.4136,0.2099,0.3148,6.588235294117647,0.0,0.0,0.3548,0.0,30.8824,1.5294,9.52,7.69,7.69,9.04,1.36,7.59,9.51,9.55,1.29,1.28,1.92,3.07,3.41,4.81,-1.1467,-0.4832,-0.8224
Mike Russow,Heavyweight,6,E,14,,False,0.0,False,False,0.8333333333333334,185.42,0.3333,7.0,0.4712,0.592,0.0,0.1327,0.7857142857142857,1.2857,43.0,0.0,0.0,126.2143,2.0,1.38,8.71,1.39,6.27,7.74,1.03,5.99,1.29,9.71,6.76,1.05,3.07,9.56,6.08,1.092,-0.1074,0.7372
Mike Swick,Welterweight,15,E,13,,False,0.0,False,False,0.7142857142857143,195.58,0.3333,9.2581,0.3579,0.5523,0.2648,0.3798,2.161290322580645,0.2581,50.0,0.5714,0.1333,53.4516,1.0968,9.09,8.71,2.15,1.74,5.65,8.95,9.83,3.74,4.33,8.05,4.28,6.76,5.83,3.56,0.1655,1.084,-1.2763
Mike de la Torre,Featherweight,7,E,10,,False,0.0,False,False,0.6666666666666666,180.34,0.1429,12.0909,0.3923,0.516,0.0226,0.2782,2.272727272727273,0.0909,16.0,0.8333,0.0,31.6364,1.3636,5.99,5.23,3.64,2.64,3.85,1.22,9.24,4.0,2.14,1.91,9.07,3.07,3.49,4.32,-0.0796,-0.5743,-1.7567
Miles Johns,Bantamweight,12,E,12,,False,0.0,False,False,0.7894736842105263,172.72,0.1667,14.8235,0.4337,0.671,0.1091,0.0456,1.8235294117647058,0.3235,26.0,0.7692,0.0,45.2647,0.1765,4.34,5.94,5.34,4.52,9.76,3.74,1.93,2.96,5.08,2.99,8.22,3.07,5.04,1.31,-0.6189,-0.506,-0.5199
Miranda Maverick,Women's Flyweight,12,D+,41,9.0,False,0.0,False,False,0.7391304347826086,165.1,0.0833,15.5758,0.445,0.6167,0.216,0.0603,3.6666666666666665,0.697,40.0,0.4516,0.1667,87.697,2.0303,3.15,3.93,5.79,5.0,8.61,7.8,2.53,6.95,8.08,6.01,2.72,7.58,8.35,6.16,0.5939,0.3357,-0.06
Mirko Filipovic,Heavyweight,11,D,33,15.0,False,0.0,False,False,0.7608695652173914,185.42,0.3636,9.0769,0.4411,0.5791,0.0763,0.2797,1.9230769230769231,0.0769,40.0,0.7297,0.0909,34.5,1.6154,1.38,8.98,2.07,4.81,7.13,2.38,9.27,3.12,2.01,6.01,7.53,5.95,3.8,5.02,0.0073,0.5934,-1.2799
Mirsad Bektic,Featherweight,10,D+,43,7.0,False,0.0,False,False,0.7647058823529411,177.8,0.2,10.7391,0.4179,0.5783,0.0526,0.1053,1.2608695652173914,1.1739,52.0,0.9231,0.1,158.1304,5.087,4.38,6.75,2.79,3.82,7.08,1.65,4.72,2.01,9.58,8.39,9.73,6.13,9.93,9.48,2.0494,0.3097,-0.8825
Misha Cirkunov,Light Heavyweight,13,D+,43,7.0,False,0.0,False,False,0.625,195.58,0.0769,12.4737,0.5186,0.5775,0.1139,0.2194,3.0,0.8947,39.0,0.7692,0.3846,55.0526,2.6316,7.12,3.81,3.85,8.29,7.06,3.98,8.37,5.59,8.97,5.75,8.22,9.67,5.97,7.43,1.2237,0.8478,1.1905
Mitch Clarke,Lightweight,7,E,10,,False,0.0,False,False,0.6875,185.42,0.0,10.375,0.3402,0.4786,0.3193,0.2289,1.9375,0.1875,15.0,0.5,0.1429,38.9375,0.25,7.74,2.21,2.63,1.45,2.47,9.56,8.61,3.14,3.35,1.82,3.27,7.04,4.36,1.44,0.0891,-0.7868,-0.5579
Mitch Gagnon,Bantamweight,8,D,35,13.0,False,0.0,False,False,0.7058823529411765,165.1,0.0,11.9444,0.4644,0.6195,0.1163,0.2326,2.888888888888889,0.3333,25.0,0.6571,0.375,56.6667,2.1667,1.51,2.21,3.5,5.98,8.7,4.08,8.68,5.38,5.18,2.81,5.92,9.62,6.16,6.49,0.8309,0.9463,0.2828
Mizuto Hirota,Featherweight,7,E,10,,False,0.0,False,False,0.6428571428571429,170.18,0.0,17.4762,0.3959,0.5461,0.1362,0.0708,2.5238095238095237,0.4286,50.0,0.5676,0.0,51.381,1.6667,1.59,2.21,6.91,2.74,5.3,4.93,3.1,4.6,6.06,8.05,4.21,3.07,5.66,5.13,-0.2616,-1.448,-0.2095
