fighter,wc,tier_label,tier_weight,ever_champion,win_rate,n_rounds,cluster,distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round
Alex White,Lightweight,E,0.0,False,0.4,25,1,0.6682134570765661,0.2737819025522042,0.058004640371229696,0.6148491879350348,0.32018561484918795,0.06496519721577726,0.42007797270955166,0.28,0.28,21.16,0.16,0.16,41.04
Alexa Grasso,Women's Flyweight,B+,4.0,True,0.6428571428571429,46,2,0.8143322475570033,0.15418023887079263,0.031487513572204126,0.6188925081433225,0.18892508143322476,0.19218241042345277,0.41116071428571427,0.13043478260869565,0.35294117647058826,27.717391304347824,0.21739130434782608,0.043478260869565216,48.69565217391305
Alexander Gustafsson,Light Heavyweight,C+,2.0,False,0.5882352941176471,44,4,0.7656458055925432,0.07856191744340879,0.15579227696404793,0.6964047936085219,0.14647137150466044,0.15712383488681758,0.4070460704607046,0.4318181818181818,0.3958333333333333,41.90909090909091,0.11363636363636363,0.20454545454545456,41.93181818181818
Alexander Hernandez,Lightweight,D,1.0,False,0.5555555555555556,41,2,0.8491761723700887,0.07731305449936629,0.07351077313054499,0.5551330798479087,0.3105196451204056,0.13434727503168567,0.4044079958995387,0.3170731707317073,0.35135135135135137,35.31707317073171,0.024390243902439025,0.14634146341463414,47.58536585365854
Alexander Volkanovski,Featherweight,A+,8.0,True,0.8666666666666667,63,2,0.7641873278236915,0.08484848484848485,0.15096418732782368,0.650137741046832,0.10358126721763085,0.2462809917355372,0.5711139081183134,0.5238095238095238,0.3402061855670103,56.98412698412698,0.06349206349206349,0.09523809523809523,50.44444444444444
Alexander Volkov,Heavyweight,C+,2.0,False,0.7777777777777778,53,4,0.8448,0.0832,0.072,0.5872,0.2152,0.1976,0.5765682656826568,0.18867924528301888,0.625,25.90566037735849,0.03773584905660377,0.07547169811320754,40.905660377358494
Alexander Yakovlev,Welterweight,E,0.0,False,0.3333333333333333,21,1,0.7167630057803468,0.12716763005780346,0.15606936416184972,0.4913294797687861,0.2658959537572254,0.24277456647398843,0.473972602739726,0.5238095238095238,0.3548387096774194,42.714285714285715,0.047619047619047616,0.09523809523809523,17.38095238095238
Alexandr Romanov,Heavyweight,D,1.0,False,0.7,20,3,0.4817073170731707,0.08231707317073171,0.43597560975609756,0.7378048780487805,0.12195121951219512,0.1402439024390244,0.5165354330708661,1.3,0.5531914893617021,127.1,0.25,0.0,31.75
Alexandre Pantoja,Flyweight,A,6.0,True,0.75,48,0,0.8119022316684378,0.09989373007438895,0.08820403825717323,0.6344314558979809,0.2146652497343252,0.15090329436769395,0.5032085561497326,0.8333333333333334,0.47619047619047616,86.625,0.2916666666666667,0.08333333333333333,38.958333333333336
Alexis Davis,Women's Bantamweight,C+,2.0,False,0.5714285714285714,38,1,0.7506631299734748,0.1206896551724138,0.1286472148541114,0.5026525198938993,0.17904509283819628,0.3183023872679045,0.4739157762413576,0.3157894736842105,0.46153846153846156,91.26315789473684,0.23684210526315788,0.0,41.86842105263158
Ali Bagautinov,Flyweight,C,0.0,False,0.5714285714285714,23,1,0.5139318885448917,0.19814241486068113,0.28792569659442724,0.5634674922600619,0.3219814241486068,0.11455108359133127,0.4244415243101183,0.8260869565217391,0.36538461538461536,83.04347826086956,0.08695652173913043,0.08695652173913043,33.08695652173913
Alistair Overeem,Heavyweight,C+,2.0,False,0.6,44,1,0.43916083916083914,0.2013986013986014,0.3594405594405594,0.5398601398601398,0.3230769230769231,0.13706293706293707,0.7432432432432432,0.22727272727272727,0.3448275862068966,65.6590909090909,0.06818181818181818,0.22727272727272727,21.863636363636363
Aljamain Sterling,Bantamweight,A,6.0,True,0.782608695652174,70,1,0.6687988628287136,0.14854299928926795,0.18265813788201848,0.4996446339729922,0.3148542999289268,0.18550106609808104,0.5259813084112149,0.8,0.3218390804597701,93.9,0.2,0.0,38.214285714285715
Alonzo Menifield,Light Heavyweight,D,1.0,False,0.625,34,4,0.763302752293578,0.13577981651376148,0.10091743119266056,0.8128440366972477,0.10458715596330276,0.08256880733944955,0.5343137254901961,0.14705882352941177,0.35714285714285715,58.470588235294116,0.058823529411764705,0.14705882352941177,30.0
Amanda Lemos,Women's Strawweight,C+,2.0,False,0.6,36,4,0.6921348314606741,0.1303370786516854,0.17752808988764046,0.6494382022471911,0.21123595505617979,0.1393258426966292,0.5534825870646766,0.3055555555555556,0.6470588235294118,46.583333333333336,0.2222222222222222,0.16666666666666666,22.333333333333332
Amanda Nunes,Women's Bantamweight,A+,8.0,True,0.875,47,0,0.6885775862068966,0.03556034482758621,0.27586206896551724,0.677801724137931,0.1336206896551724,0.18857758620689655,0.5201793721973094,0.8085106382978723,0.5671641791044776,89.31914893617021,0.2127659574468085,0.1702127659574468,37.95744680851064
Amanda Ribas,Women's Strawweight,D+,0.0,False,0.5833333333333334,35,0,0.858600583090379,0.052478134110787174,0.08892128279883382,0.6137026239067055,0.1793002915451895,0.20699708454810495,0.3995340710541642,0.6285714285714286,0.5238095238095238,73.71428571428571,0.17142857142857143,0.02857142857142857,49.05714285714286
Amir Albazi,Flyweight,C+,2.0,False,0.7142857142857143,21,0,0.852589641434263,0.027888446215139442,0.11952191235059761,0.6932270916334662,0.1752988047808765,0.13147410358565736,0.33781965006729475,0.38095238095238093,0.25,70.38095238095238,0.14285714285714285,0.09523809523809523,35.38095238095238
Amir Sadollah,Welterweight,E,0.0,False,0.5454545454545454,28,1,0.6763285024154589,0.23993558776167473,0.08373590982286634,0.4605475040257649,0.2608695652173913,0.2785829307568438,0.4648203592814371,0.17857142857142858,0.2777777777777778,39.357142857142854,0.10714285714285714,0.0,47.714285714285715
Anderson Silva,Middleweight,S,10.0,True,0.6521739130434783,63,4,0.6814903846153846,0.14783653846153846,0.17067307692307693,0.5396634615384616,0.21754807692307693,0.24278846153846154,0.5900709219858156,0.047619047619047616,0.75,13.158730158730158,0.09523809523809523,0.2857142857142857,22.38095238095238
Andre Ewell,Bantamweight,E,0.0,False,0.4444444444444444,26,2,0.9777777777777777,0.020370370370370372,0.001851851851851852,0.587037037037037,0.3055555555555556,0.10740740740740741,0.40029651593773163,0.11538461538461539,0.75,10.653846153846153,0.038461538461538464,0.038461538461538464,51.88461538461539
Andre Fialho,Welterweight,E,0.0,False,0.2857142857142857,15,4,0.8168316831683168,0.15841584158415842,0.024752475247524754,0.693069306930693,0.19306930693069307,0.11386138613861387,0.4156378600823045,0.06666666666666667,1.0,8.333333333333334,0.0,0.13333333333333333,32.4
Andre Fili,Featherweight,D,1.0,False,0.5,61,0,0.8714153561517114,0.05550416281221091,0.0730804810360777,0.72895467160037,0.14801110083256244,0.12303422756706753,0.37943137943137945,0.7049180327868853,0.4673913043478261,42.67213114754098,0.06557377049180328,0.09836065573770492,46.704918032786885
Andre Muniz,Middleweight,D+,0.0,False,0.6,19,0,0.8647058823529412,0.041176470588235294,0.09411764705882353,0.5647058823529412,0.21176470588235294,0.2235294117647059,0.45576407506702415,1.3157894736842106,0.5208333333333334,97.78947368421052,0.3684210526315789,0.0,19.63157894736842
Andre Petroski,Middleweight,E,0.0,False,0.6153846153846154,31,0,0.7513513513513513,0.024324324324324326,0.22432432432432434,0.6405405405405405,0.2,0.15945945945945947,0.4920212765957447,0.9032258064516129,0.5283018867924528,101.6774193548387,0.3548387096774194,0.03225806451612903,24.258064516129032
Andre Soukhamthath,Bantamweight,E,0.0,False,0.2857142857142857,20,1,0.6691729323308271,0.21804511278195488,0.11278195488721804,0.45864661654135336,0.3308270676691729,0.21052631578947367,0.44039735099337746,0.4,0.5333333333333333,43.2,0.05,0.3,30.2
Andrea Lee,Women's Flyweight,D+,0.0,False,0.38461538461538464,40,2,0.8203463203463204,0.10822510822510822,0.07142857142857142,0.44805194805194803,0.3344155844155844,0.21753246753246752,0.4547244094488189,0.55,0.5238095238095238,45.675,0.2,0.025,50.8
Andrei Arlovski,Heavyweight,B+,4.0,True,0.5609756097560976,95,2,0.8529968454258675,0.12050473186119874,0.026498422712933754,0.5520504731861199,0.2138801261829653,0.23406940063091483,0.45559068697901695,0.09473684210526316,0.34615384615384615,20.273684210526316,0.05263157894736842,0.10526315789473684,36.62105263157895
Andrew Craig,Middleweight,E,0.0,False,0.42857142857142855,18,4,0.7317073170731707,0.12682926829268293,0.14146341463414633,0.6926829268292682,0.13658536585365855,0.17073170731707318,0.400390625,0.16666666666666666,0.375,40.55555555555556,0.0,0.1111111111111111,28.444444444444443
Andrew Sanchez,Middleweight,E,0.0,False,0.5,28,0,0.7863554757630161,0.09694793536804308,0.11669658886894076,0.7307001795332136,0.17773788150807898,0.09156193895870736,0.43686274509803924,0.7857142857142857,0.36666666666666664,87.0,0.0,0.10714285714285714,45.535714285714285
Andy Ogle,Featherweight,E,0.0,False,0.16666666666666666,16,0,0.7116564417177914,0.049079754601226995,0.2392638036809816,0.6073619631901841,0.26380368098159507,0.12883435582822086,0.4490358126721763,0.4375,0.2692307692307692,138.5625,0.0,0.0625,22.6875
Ange Loosa,Welterweight,E,0.0,False,0.3333333333333333,17,2,0.7516483516483516,0.12307692307692308,0.12527472527472527,0.589010989010989,0.1934065934065934,0.2175824175824176,0.48352816153028694,0.8823529411764706,0.40540540540540543,72.29411764705883,0.0,0.058823529411764705,55.35294117647059
Angela Hill,Women's Strawweight,D+,0.0,False,0.4444444444444444,85,2,0.7350579839429081,0.2297056199821588,0.0352363960749331,0.596342551293488,0.32114183764495985,0.08251561106155218,0.5020152261531572,0.24705882352941178,0.30434782608695654,42.4,0.047058823529411764,0.03529411764705882,52.54117647058823
Anthony Hamilton,Heavyweight,E,0.0,False,0.3,17,1,0.21544715447154472,0.3699186991869919,0.4146341463414634,0.3130081300813008,0.6138211382113821,0.07317073170731707,0.656,0.6470588235294118,0.4230769230769231,95.0,0.0,0.058823529411764705,22.058823529411764
Anthony Hernandez,Middleweight,C,0.0,False,0.75,33,3,0.49516129032258066,0.11612903225806452,0.38870967741935486,0.8032258064516129,0.12258064516129032,0.07419354838709677,0.6066536203522505,1.6363636363636365,0.48214285714285715,130.45454545454547,0.45454545454545453,0.0,30.96969696969697
Anthony Johnson,Welterweight,C+,2.0,False,0.6842105263157895,33,4,0.5616797900262467,0.17585301837270342,0.26246719160104987,0.6692913385826772,0.14960629921259844,0.18110236220472442,0.47625,0.5757575757575758,0.5757575757575758,78.93939393939394,0.15151515151515152,0.3939393939393939,24.242424242424242
Anthony Njokuani,Lightweight,E,0.0,False,0.375,23,2,0.8360655737704918,0.1522248243559719,0.0117096018735363,0.468384074941452,0.2903981264637002,0.24121779859484777,0.4494736842105263,0.13043478260869565,0.375,5.217391304347826,0.043478260869565216,0.043478260869565216,41.30434782608695
Anthony Perosh,Light Heavyweight,E,0.0,False,0.4166666666666667,18,3,0.423841059602649,0.152317880794702,0.423841059602649,0.8410596026490066,0.019867549668874173,0.1390728476821192,0.43142857142857144,0.5,0.225,51.77777777777778,0.2777777777777778,0.1111111111111111,19.444444444444443
Anthony Pettis,Lightweight,B+,4.0,True,0.5263157894736842,51,2,0.8543563068920677,0.06892067620286085,0.07672301690507152,0.64629388816645,0.2106631989596879,0.14304291287386217,0.4839521711768408,0.1568627450980392,0.4,31.745098039215687,0.21568627450980393,0.0784313725490196,31.15686274509804
Anthony Rocco Martin,Welterweight,D,1.0,False,0.6,41,0,0.837573385518591,0.0821917808219178,0.08023483365949119,0.726027397260274,0.09197651663405088,0.18199608610567514,0.37190684133915575,0.21951219512195122,0.2727272727272727,70.95121951219512,0.3170731707317073,0.04878048780487805,33.51219512195122
Anthony Smith,Light Heavyweight,C+,2.0,False,0.5,60,2,0.8797619047619047,0.0761904761904762,0.04404761904761905,0.6273809523809524,0.18452380952380953,0.1880952380952381,0.5005959475566151,0.13333333333333333,0.22857142857142856,16.383333333333333,0.13333333333333333,0.11666666666666667,27.966666666666665
Antonina Shevchenko,Women's Flyweight,D,1.0,False,0.5,20,1,0.6646341463414634,0.19817073170731708,0.13719512195121952,0.6432926829268293,0.24390243902439024,0.11280487804878049,0.5333333333333333,0.15,0.42857142857142855,66.95,0.15,0.0,30.75
Antonio Carlos Junior,Middleweight,D,1.0,False,0.5384615384615384,32,3,0.6448275862068965,0.1,0.25517241379310346,0.6758620689655173,0.1793103448275862,0.14482758620689656,0.42584434654919234,1.0625,0.39080459770114945,131.6875,0.25,0.0,21.28125
Antonio Rodrigo Nogueira,Heavyweight,B,3.0,True,0.5,22,0,0.7727272727272727,0.1856060606060606,0.041666666666666664,0.803030303030303,0.14772727272727273,0.04924242424242424,0.4080370942812983,0.36363636363636365,0.21621621621621623,63.86363636363637,0.45454545454545453,0.18181818181818182,29.40909090909091
Antonio Silva,Heavyweight,C,0.0,False,0.3333333333333333,19,1,0.6804123711340206,0.21649484536082475,0.10309278350515463,0.5567010309278351,0.1958762886597938,0.24742268041237114,0.5078534031413613,0.0,0.0,17.0,0.0,0.21052631578947367,20.105263157894736
Aoriqileng,Bantamweight,E,0.0,False,0.4444444444444444,20,4,0.8321167883211679,0.05596107055961071,0.11192214111922141,0.6496350364963503,0.2360097323600973,0.11435523114355231,0.4987864077669903,0.35,0.4666666666666667,33.7,0.0,0.15,41.2
Ariane Carnelossi,Women's Strawweight,E,0.0,False,0.5,16,0,0.7527472527472527,0.16483516483516483,0.08241758241758242,0.6703296703296703,0.12637362637362637,0.2032967032967033,0.386411889596603,0.3125,0.5,47.3125,0.0625,0.0,29.4375
Ariane da Silva,Women's Flyweight,D,1.0,False,0.42857142857142855,35,2,0.7907692307692308,0.14,0.06923076923076923,0.4938461538461538,0.3861538461538462,0.12,0.41139240506329117,0.14285714285714285,0.38461538461538464,38.285714285714285,0.08571428571428572,0.08571428571428572,45.142857142857146
Arman Tsarukyan,Lightweight,C+,2.0,False,0.8333333333333334,32,3,0.6155202821869489,0.07407407407407407,0.31040564373897706,0.6631393298059964,0.21869488536155202,0.11816578483245149,0.500441306266549,1.0,0.3764705882352941,116.84375,0.03125,0.09375,35.40625
Armen Petrosyan,Middleweight,E,0.0,False,0.42857142857142855,17,2,0.9175050301810865,0.0482897384305835,0.03420523138832998,0.32595573440643866,0.2193158953722334,0.45472837022132795,0.5304162219850587,0.058823529411764705,0.3333333333333333,17.705882352941178,0.0,0.0,55.11764705882353
Arnold Allen,Featherweight,C+,2.0,False,0.8,46,4,0.8901960784313725,0.0392156862745098,0.07058823529411765,0.734640522875817,0.1803921568627451,0.08496732026143791,0.4399079930994825,0.391304347826087,0.6,41.80434782608695,0.08695652173913043,0.08695652173913043,37.80434782608695
Artem Lobov,Featherweight,E,0.0,False,0.2857142857142857,23,2,0.9432098765432099,0.04197530864197531,0.014814814814814815,0.5012345679012346,0.17530864197530865,0.3234567901234568,0.41453428863868985,0.13043478260869565,0.25,31.217391304347824,0.0,0.0,42.47826086956522
Ashlee Evans-Smith,Women's Bantamweight,D+,0.0,False,0.3333333333333333,23,2,0.6928251121076233,0.21973094170403587,0.08744394618834081,0.5134529147982063,0.30269058295964124,0.18385650224215247,0.3407181054239878,0.30434782608695654,0.22580645161290322,35.21739130434783,0.0,0.0,56.91304347826087
Ashley Yoder,Women's Strawweight,E,0.0,False,0.3,33,0,0.75,0.0851063829787234,0.16489361702127658,0.6453900709219859,0.24113475177304963,0.11347517730496454,0.39166666666666666,0.36363636363636365,0.27906976744186046,79.18181818181819,0.18181818181818182,0.030303030303030304,43.63636363636363
Askar Askarov,Flyweight,C+,2.0,False,0.6,15,0,0.759825327510917,0.10480349344978165,0.13537117903930132,0.7685589519650655,0.10480349344978165,0.12663755458515283,0.5400943396226415,0.8666666666666667,0.24528301886792453,93.93333333333334,0.13333333333333333,0.0,28.266666666666666
Aspen Ladd,Women's Bantamweight,C+,2.0,False,0.5714285714285714,18,3,0.4689655172413793,0.1793103448275862,0.35172413793103446,0.7724137931034483,0.17586206896551723,0.05172413793103448,0.4700162074554295,0.4444444444444444,0.47058823529411764,89.38888888888889,0.16666666666666666,0.05555555555555555,34.27777777777778
Asu Almabayev,Flyweight,D+,0.0,False,0.8571428571428571,20,3,0.6476190476190476,0.10952380952380952,0.24285714285714285,0.5380952380952381,0.24285714285714285,0.21904761904761905,0.5097087378640777,1.35,0.42857142857142855,126.75,0.45,0.05,20.6
Augusto Sakai,Heavyweight,D+,0.0,False,0.5555555555555556,23,1,0.6046511627906976,0.3488372093023256,0.046511627906976744,0.5930232558139535,0.2813953488372093,0.12558139534883722,0.49311926605504586,0.08695652173913043,0.4,44.73913043478261,0.0,0.043478260869565216,37.91304347826087
Austin Hubbard,Lightweight,E,0.0,False,0.3333333333333333,32,2,0.8810289389067524,0.06430868167202572,0.05466237942122187,0.5241157556270096,0.2829581993569132,0.19292604501607716,0.42027027027027025,0.53125,0.288135593220339,51.21875,0.03125,0.0,46.25
Azamat Murzakanov,Light Heavyweight,D+,0.0,False,0.8571428571428571,16,4,0.6925795053003534,0.0636042402826855,0.24381625441696114,0.7102473498233216,0.2508833922261484,0.038869257950530034,0.564870259481038,0.1875,0.21428571428571427,23.0,0.0625,0.375,31.3125
BJ Penn,Lightweight,E,0.0,False,0.5217391304347826,77,0,0.6286286286286287,0.21021021021021022,0.16116116116116116,0.7837837837837838,0.16216216216216217,0.05405405405405406,0.4754878629224179,0.33766233766233766,0.5777777777777777,45.25974025974026,0.15584415584415584,0.09090909090909091,27.285714285714285
Bec Rawlings,Women's Strawweight,D,1.0,False,0.2857142857142857,18,0,0.7751322751322751,0.17195767195767195,0.05291005291005291,0.6957671957671958,0.17724867724867724,0.12698412698412698,0.42808607021517553,0.2222222222222222,0.4,42.05555555555556,0.1111111111111111,0.0,49.05555555555556
Belal Muhammad,Welterweight,B,3.0,True,0.7894736842105263,67,0,0.8663400979706088,0.05038488453463961,0.08327501749475158,0.7795661301609517,0.13785864240727783,0.08257522743177047,0.43342432514407037,0.6865671641791045,0.36507936507936506,68.2089552238806,0.04477611940298507,0.0,49.208955223880594
Ben Rothwell,Heavyweight,C,0.0,False,0.5294117647058824,40,0,0.788546255506608,0.1262848751835536,0.08516886930983847,0.7283406754772394,0.16005873715124816,0.11160058737151249,0.43320610687022904,0.225,0.32142857142857145,48.425,0.15,0.1,39.3
Ben Saunders,Welterweight,E,0.0,False,0.47368421052631576,37,1,0.5864197530864198,0.3292181069958848,0.08436213991769548,0.5082304526748971,0.3868312757201646,0.10493827160493827,0.5020661157024794,0.05405405405405406,0.4,25.89189189189189,0.35135135135135137,0.08108108108108109,26.16216216216216
Beneil Dariush,Lightweight,C+,2.0,False,0.64,52,1,0.6710526315789473,0.15311004784688995,0.17583732057416268,0.604066985645933,0.2284688995215311,0.1674641148325359,0.4914756025867137,0.6346153846153846,0.38372093023255816,104.98076923076923,0.23076923076923078,0.1346153846153846,32.71153846153846
Benoit Saint Denis,Lightweight,C,0.0,False,0.75,22,3,0.505175983436853,0.18012422360248448,0.3146997929606625,0.6273291925465838,0.2650103519668737,0.10766045548654245,0.5854545454545454,1.0909090909090908,0.3582089552238806,111.54545454545455,0.45454545454545453,0.22727272727272727,37.5
Benson Henderson,Lightweight,A,6.0,True,0.7857142857142857,52,1,0.6295399515738499,0.1864406779661017,0.18401937046004843,0.43825665859564167,0.2990314769975787,0.2627118644067797,0.4586340921710161,0.6153846153846154,0.49230769230769234,74.96153846153847,0.19230769230769232,0.057692307692307696,34.63461538461539
Bethe Correia,Women's Bantamweight,C,0.0,False,0.4166666666666667,33,2,0.8629518072289156,0.13102409638554216,0.006024096385542169,0.5737951807228916,0.24548192771084337,0.18072289156626506,0.4382838283828383,0.12121212121212122,0.18181818181818182,35.696969696969695,0.0,0.0,45.90909090909091
Bill Algeo,Featherweight,E,0.0,False,0.5,25,2,0.7980769230769231,0.10096153846153846,0.10096153846153846,0.5625,0.2419871794871795,0.1955128205128205,0.5123152709359606,0.36,0.5625,52.36,0.04,0.08,48.72
Billy Quarantillo,Featherweight,E,0.0,False,0.5454545454545454,28,0,0.6639629200463499,0.17149478563151796,0.1645422943221321,0.694090382387022,0.22943221320973348,0.07647740440324449,0.5220810647307925,0.4642857142857143,0.2549019607843137,71.0,0.32142857142857145,0.07142857142857142,59.035714285714285
Blagoy Ivanov,Heavyweight,D+,0.0,False,0.375,26,0,0.8933649289099526,0.08767772511848342,0.018957345971563982,0.7796208530805687,0.2014218009478673,0.018957345971563982,0.4049904030710173,0.23076923076923078,0.4,25.46153846153846,0.038461538461538464,0.038461538461538464,40.07692307692308
Bojan Velickovic,Welterweight,E,0.0,False,0.3333333333333333,18,2,0.8512820512820513,0.09743589743589744,0.05128205128205128,0.47692307692307695,0.14871794871794872,0.37435897435897436,0.3482142857142857,0.2222222222222222,0.25,25.555555555555557,0.16666666666666666,0.05555555555555555,31.11111111111111
Brad Katona,Bantamweight,E,0.0,False,0.4444444444444444,25,0,0.7302405498281787,0.14776632302405499,0.12199312714776632,0.711340206185567,0.12714776632302405,0.16151202749140894,0.5247971145175834,0.6,0.3409090909090909,82.8,0.0,0.0,44.36
Brad Pickett,Bantamweight,C,0.0,False,0.35714285714285715,33,0,0.7548387096774194,0.12043010752688173,0.12473118279569892,0.6537634408602151,0.14408602150537633,0.2021505376344086,0.3240418118466899,0.6363636363636364,0.40384615384615385,59.60606060606061,0.06060606060606061,0.09090909090909091,43.484848484848484
Brad Riddell,Lightweight,D,1.0,False,0.5714285714285714,17,2,0.825,0.044444444444444446,0.13055555555555556,0.6472222222222223,0.2222222222222222,0.13055555555555556,0.5365126676602087,0.5294117647058824,0.36,33.23529411764706,0.0,0.058823529411764705,39.470588235294116
Brad Scott,Middleweight,E,0.0,False,0.375,19,2,0.8165137614678899,0.1437308868501529,0.039755351681957186,0.6116207951070336,0.22629969418960244,0.1620795107033639,0.4155019059720457,0.10526315789473684,0.15384615384615385,51.578947368421055,0.21052631578947367,0.10526315789473684,41.421052631578945
Brad Tavares,Middleweight,D+,0.0,False,0.5714285714285714,77,2,0.8439259855189059,0.12067578439259855,0.035398230088495575,0.5937248592115849,0.17135961383748993,0.23491552695092519,0.4370604781997187,0.22077922077922077,0.265625,36.33766233766234,0.0,0.06493506493506493,36.935064935064936
Brandon Davis,Featherweight,E,0.0,False,0.2222222222222222,23,2,0.8901601830663616,0.06407322654462243,0.04576659038901602,0.5652173913043478,0.16704805491990846,0.26773455377574373,0.38502202643171807,0.2608695652173913,0.42857142857142855,20.565217391304348,0.043478260869565216,0.0,49.34782608695652
Brandon Moreno,Flyweight,B,3.0,True,0.6,70,0,0.8769113149847095,0.05504587155963303,0.06804281345565749,0.7408256880733946,0.15825688073394495,0.10091743119266056,0.4439918533604888,0.44285714285714284,0.3974358974358974,52.871428571428574,0.12857142857142856,0.05714285714285714,42.08571428571429
Brandon Royval,Flyweight,C+,2.0,False,0.7,31,4,0.8776041666666666,0.046875,0.07552083333333333,0.7747395833333334,0.15494791666666666,0.0703125,0.4153596538669551,0.1935483870967742,0.75,18.419354838709676,0.3225806451612903,0.0967741935483871,59.645161290322584
Brandon Vera,Light Heavyweight,E,0.0,False,0.5,37,1,0.5745526838966203,0.3399602385685885,0.08548707753479125,0.36182902584493043,0.2803180914512923,0.35785288270377735,0.55826859045505,0.21621621621621623,0.5333333333333333,43.24324324324324,0.05405405405405406,0.1891891891891892,24.35135135135135
Brendan Allen,Middleweight,C,0.0,False,0.8235294117647058,45,0,0.7664429530201342,0.06174496644295302,0.17181208053691274,0.6550335570469799,0.2174496644295302,0.12751677852348994,0.5317630264097074,0.4666666666666667,0.4375,87.64444444444445,0.3333333333333333,0.06666666666666667,31.133333333333333
Brendan Schaub,Heavyweight,D,1.0,False,0.5454545454545454,19,0,0.5110132158590308,0.2643171806167401,0.22466960352422907,0.8414096916299559,0.14537444933920704,0.013215859030837005,0.3770764119601329,0.631578947368421,0.46153846153846156,77.63157894736842,0.10526315789473684,0.21052631578947367,31.68421052631579
Brett Johns,Bantamweight,D,1.0,False,0.7142857142857143,19,3,0.5375494071146245,0.12648221343873517,0.3359683794466403,0.8774703557312253,0.09090909090909091,0.03162055335968379,0.4903100775193798,1.5263157894736843,0.4915254237288136,142.31578947368422,0.3157894736842105,0.0,27.157894736842106
Brian Ebersole,Welterweight,E,0.0,False,0.625,20,1,0.5892116182572614,0.17427385892116182,0.23651452282157676,0.5892116182572614,0.16597510373443983,0.24481327800829875,0.4898373983739837,0.5,0.18867924528301888,100.45,0.05,0.05,24.6
Brian Kelleher,Bantamweight,D,1.0,False,0.47058823529411764,32,0,0.7805429864253394,0.06561085972850679,0.15384615384615385,0.6515837104072398,0.1515837104072398,0.19683257918552036,0.41385767790262173,0.46875,0.4166666666666667,64.15625,0.1875,0.09375,33.375
Brian Ortega,Featherweight,C+,2.0,False,0.5714285714285714,42,2,0.8854447439353099,0.0660377358490566,0.04851752021563342,0.7115902964959568,0.18328840970350405,0.10512129380053908,0.37342727730246605,0.2857142857142857,0.25,23.761904761904763,0.2857142857142857,0.11904761904761904,47.30952380952381
Brian Stann,Light Heavyweight,E,0.0,False,0.5454545454545454,24,1,0.5705705705705706,0.22522522522522523,0.2042042042042042,0.5195195195195195,0.1981981981981982,0.2822822822822823,0.43302990897269183,0.0,0.0,43.166666666666664,0.125,0.2916666666666667,32.041666666666664
Brock Lesnar,Heavyweight,B+,4.0,True,0.5,15,3,0.14553990610328638,0.13145539906103287,0.7230046948356808,0.7136150234741784,0.22065727699530516,0.06572769953051644,0.7195945945945946,1.0,0.5357142857142857,133.0,0.13333333333333333,0.13333333333333333,19.733333333333334
Bruna Brasil,Women's Strawweight,E,0.0,False,0.375,23,1,0.7765567765567766,0.19047619047619047,0.03296703296703297,0.4358974358974359,0.3882783882783883,0.17582417582417584,0.5470941883767535,0.34782608695652173,0.47058823529411764,38.47826086956522,0.043478260869565216,0.0,21.695652173913043
Bruno Silva,Flyweight,D,1.0,False,0.4090909090909091,51,4,0.7971698113207547,0.08490566037735849,0.1179245283018868,0.6627358490566038,0.1957547169811321,0.14150943396226415,0.4970691676436108,0.4117647058823529,0.24705882352941178,43.333333333333336,0.0392156862745098,0.17647058823529413,33.450980392156865
Bryan Barberena,Welterweight,E,0.0,False,0.47368421052631576,47,2,0.7531486146095718,0.16960537363560033,0.07724601175482787,0.6994122586062133,0.13266162888329136,0.16792611251049538,0.48043565954013717,0.0425531914893617,0.2222222222222222,22.106382978723403,0.0851063829787234,0.1276595744680851,52.744680851063826
Bryan Battle,Welterweight,E,0.0,False,0.7777777777777778,19,1,0.7707808564231738,0.2216624685138539,0.007556675062972292,0.4987405541561713,0.41309823677581864,0.08816120906801007,0.5293333333333333,0.21052631578947367,0.17391304347826086,65.57894736842105,0.10526315789473684,0.10526315789473684,39.473684210526315
Bryan Caraway,Bantamweight,C+,2.0,False,0.6,26,0,0.8705501618122977,0.10679611650485436,0.022653721682847898,0.8025889967637541,0.10355987055016182,0.09385113268608414,0.3452513966480447,0.7307692307692307,0.21348314606741572,85.76923076923077,0.23076923076923078,0.0,34.42307692307692
Bryce Mitchell,Featherweight,D+,0.0,False,0.75,30,3,0.5587301587301587,0.0761904761904762,0.36507936507936506,0.580952380952381,0.2857142857142857,0.13333333333333333,0.5943396226415094,1.0,0.3614457831325301,145.9,0.36666666666666664,0.03333333333333333,17.666666666666668
CB Dollaway,Middleweight,E,0.0,False,0.55,39,3,0.5688073394495413,0.1353211009174312,0.2958715596330275,0.6605504587155964,0.21100917431192662,0.12844036697247707,0.4749455337690632,1.0,0.5492957746478874,97.33333333333333,0.3333333333333333,0.07692307692307693,23.53846153846154
CJ Vergara,Flyweight,E,0.0,False,0.375,18,1,0.7125603864734299,0.08454106280193237,0.2028985507246377,0.49516908212560384,0.36231884057971014,0.14251207729468598,0.5679012345679012,0.0,0.5,35.833333333333336,0.05555555555555555,0.0,40.5
